video_path,label
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\028.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\029.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\030.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\031.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\032.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\033.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\034.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\035.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\036.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\037.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\038.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\039.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\040.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\041.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\042.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\043.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\044.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\045.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\046.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\047.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\048.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\049.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\050.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\051.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\052.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\053.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\054.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\055.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\056.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\057.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\058.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\059.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\060.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\061.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\062.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\064.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\065.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\066.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\067.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\068.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\069.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\070.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\071.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\072.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\073.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\074.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\075.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\076.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\077.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\078.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\079.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\080.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\081.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\082.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\083.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\084.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\085.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\086.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\087.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\088.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\089.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\090.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\091.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\092.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\094.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\095.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\096.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\097.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\098.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\099.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\100.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\104.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\105.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\106.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\107.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\108.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\109.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\110.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\111.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\112.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\113.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\114.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\115.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\kling\116.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\1.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\10.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\100.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\101.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\102.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\103.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\104.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\105.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\106.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\107.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\108.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\109.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\11.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\110.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\111.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\112.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\113.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\115.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\12.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\13.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\14.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\15.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\16.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\17.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\18.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\19.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\2.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\20.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\21.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\22.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\23.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\24.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\25.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\26.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\27.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\28.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\29.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\3.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\30.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\31.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\32.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\33.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\34.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\35.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\36.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\37.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\38.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\39.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\4.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\40.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\5.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\6.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\61.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\62.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\63.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\64.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\65.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\66.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\67.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\68.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\69.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\7.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\70.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\72.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\73.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\74.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\75.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\76.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\77.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\78.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\79.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\8.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\80.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\81.mp4,fake
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\AEGIS\hard_test_set_video\test_data\ai_gen\sora\83.mp4,fake
