video_path,source,label,split,notes
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00342ee2-38f8-5f3b-9733-71cf4a570507.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00346b0c-5520-520e-9234-249d5262a696.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00368022-f5fa-50d5-a01a-4174dd1e2f97.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0037f61b-1480-541a-b7ca-628d7ede2139.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0038dc81-1d35-5701-a47b-d74773fa3f8b.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0039297a-c5cc-5a2f-b5c9-e71a5a4ffa5f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0039e505-60d7-5764-9f33-05ff78519a4b.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003abe20-6c5c-5dff-995a-241a43dd0f9f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003c88c4-cce7-540f-85f4-d1c93d5bded8.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003cf664-4f84-5d90-83a8-fb1633c6adff.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003d858c-f20d-583c-be84-66af3bd11b8a.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003f0613-b7a4-5e25-894e-cd6124b03889.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003fcd57-6788-5290-89d2-10516bea0fb3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-003ffcd5-1639-5fb2-ac56-722d32b7b3b3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00413ddc-8cf6-5695-b390-c15a8823cbe2.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00418b89-43b3-5b13-8d15-f88dda67543e.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00436c8c-d9f3-5d89-ae20-786d38742f92.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0043c3f2-1c24-54b4-a5b3-632a729e1ab4.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0047bf71-c031-51dd-a5db-f9e0fd051bcd.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0049cfab-64c1-5387-bdf7-43c614aac315.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-004aefef-3582-509d-bcb2-d5d1d95c66f1.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-004f4534-ee79-5aa6-bac8-1ee2447b6f8b.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0050da01-2fb7-579e-9b7f-b1047cbe58ce.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00531afd-06f6-5cdc-a839-737a0fa81c68.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0053864b-843f-5bca-96de-a99c2f5921f5.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0053f290-f9b5-5547-9626-13734718fc0f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005551e2-61a6-5c9a-941c-83ca3d9fcbe2.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0056631c-50c7-5aea-bbd3-acc4b9c3cf9f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0056fe42-6648-563a-9d3d-d0b9bf59e5d6.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0057022c-eabd-570d-bba3-f417b312be12.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0057dcf6-3a1b-595e-a31d-c7582c88d960.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0057ed1d-096b-5334-961d-b0a720062eaa.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005b4c54-557f-5e0c-a452-2451d38a3b99.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005c37a1-b29c-5db9-bbdd-82c77ed8315d.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005c8107-7370-5305-8b4c-bc50e1901fbf.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005de5be-274f-5204-b287-898a5abf0e0e.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005defc5-9623-55a1-a111-eae05f3d7b1a.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-005e5c2e-db4e-52bd-9044-2bd8df53707f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00614147-a4ff-5fa0-ba9f-17e0974e62e9.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0061b042-d779-5cb7-a093-4cdffb7beca7.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00622253-3d57-544f-bfce-ef06d400a0a2.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00631600-0e82-5d64-98ba-6d1359138de1.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-006467e9-82cc-51ea-ad56-e8e06f05ffb5.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00648674-a828-517e-b5c9-f9d6edf30666.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00653afd-08ff-5066-a626-1fdbc8d1838e.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0065dd09-5c72-56cc-be1f-93f3097989fc.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0069283b-7ed6-5194-9e7d-ae783b450edb.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-006aaeaf-21e6-56f7-9418-fe58e551a9d8.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-006d7f21-c9e7-5fa3-81e1-7cd3ebfd2efb.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-006decd2-e47b-5c89-8be4-e1d20ad9dc04.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-006e618a-7a16-58be-915d-38cb0eb841f3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00701bfe-6f4d-5402-b9c7-05e7155d2526.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0070b5fa-818f-54e7-991e-f7a42ad6e5a3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0071abcd-42b9-50b2-8544-a056406c1834.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0072d776-40d1-515e-892c-ef2ca3f3c6be.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0073056a-5077-5a50-8dca-48e45d3388fc.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00731021-372c-507b-84d0-b958b609ab8c.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0073962c-9225-5601-9d99-e4902dd6e9b9.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00744879-96f0-5412-9d72-c7ea2c7fa6ab.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0075dbce-e315-5ae6-ba8f-3baf44fd41b3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0076c605-c937-5495-b8ed-784e85ffbb28.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-007afa74-db0d-51ab-a1bc-49c753cbf3c0.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00808959-9001-54c1-b920-847c1dc5f6b7.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0082c052-53ad-5dbc-8942-1429aa2f616a.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0084136f-b14a-5b61-ad7e-d3b9c9a1a9e3.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0085e927-1593-5f7d-986f-0187b035b369.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00868764-1b7f-5e47-94ad-a2f849b5835d.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00873629-cb04-532f-abe0-c42f453e9d62.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00887221-1634-59e3-a3db-69b26ddc58e6.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-00887b35-727f-58e4-be55-656e937117c1.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0088921a-f213-5c05-a57d-85daf8fa8e53.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-008953e3-baac-5b31-9354-0c89dea309ef.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-008aeb29-326b-53ea-9219-6bb63aa3f75a.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-008b7ce4-377d-5ba8-a985-5b52c10c43ef.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-008bae08-e4a8-5987-8602-0ff83176d85d.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-008cd034-c583-5c3b-a74f-bd318e468107.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-009183b2-fe3b-5635-acc4-7175e24ecf59.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0091e7dd-f9da-51fe-a6e9-bf3b69f9f09f.mp4,pika,fake,cl_new_pika
C:\Users\Yash\Desktop\CS\Projects\AIGeneratedVideoDetection\data\VidProM\pika_videos\pika_videos_1\pika_videos_all\pika-0092989b-8937-5c33-99cb-7ebfa762f479.mp4,pika,fake,cl_new_pika
